基于最大负载偏移率的并行负载平衡性能分析	大规模并行应用的负载平衡能力对性能的影响很大,但难以度量.针对基于局部离散格式的(有限差分、有限元等)并行应用,通过分析并行计算通信比、并行规模、问题规模、格式复杂度与并行效率之间的数量关系,提出一个"最大负载偏移率"概念,即并行任务的最大负载相对平均负载的偏移量与平均负载之比,作为衡量负载平衡能力的性能指标,并导出了一个负载平衡性能量化模型.将POP全球海洋模式Benchmark程序作为计算实例,验证了负载平衡性能模型的有效性.该模型揭示出整体并行计算性能对负载平衡的依赖程度,特别是对大规模并行计算的情形,负载平衡程度对整体性能的影响随着并行规模的增大而愈加敏感.
基于多尺度几何分析的图像编码研究进展	近10年来,在小波变换的理论基础之上,产生了一系列新的能够更加有效地表示和处理高维数据奇异的数学变换,统称为"多尺度几何分析".它们不仅具有多分辨率特性、时频局部性、多方向性和各向异性,而且克服了小波变换表示边缘、轮廓等高维奇异时存在的局限性.目前,有关多尺度几何分析的理论和应用方法的研究已经成为一个新的热点.首先探讨了小波变换的方向特性及其局限性;其次,以多尺度几何分析的发展为主线,对基于各种多尺度几何分析工具的静态图像编码算法进行概述阐述和比较研究,同时分析和讨论了各类算法的优势和不足;最后,对基于多尺度几何分析的图像编码算法的未来发展进行展望.
带类型恢复的编译器源源翻译技术	源源翻译是使编译器的分析和优化可重定向的一种重要方式.它被广泛用来支持并行语言扩展或者各种体系结构无关的优化,并且可以帮助程序员进行正确性或者性能的调试.在多核/众核时代,程序分析和优化倾向于让用户更多地参与,这种平台无关而且用户友好的代码生成方式也越来越受到欢迎.在简单的编译器中添加源源翻译的支持很容易,但在实现了复杂的程序分析和激进的优化的编译器中,却很少有编译器提供健壮的源源翻译支持.优化对程序结构的改变是造成翻译困难的首要原因.结合大量出错实例对优化给源源翻译带来的困难进行分析,提出了一套基于类型恢复的翻译技术,并在Open64编译器中实现了这种方法.通过supertest和spec2000测试集的测试,验证了这种方法对源源翻译的健壮性有很大改善.该方法的实现模块集成在源源翻译器内,与编译器各种分析优化模块独立,所以该方法容易移植到其他编译器中.
支持自适应过程中分析与规划的软件体系结构模型	模型驱动的软件体系结构自适应是支持软件适应性的主要方法之一,其重点是基于模型来支持适应过程中的分析和规划.但是已有的方法和实现大多特定于体系结构描述语言,导致复用性和集成性比较差.由于使用标准的模型技术能够提高方法的复用性和集成性,总结了分析和规划中所需的模型以及模型上的操作,并考察了如何在体系结构建模语言中引入标准模型技术进行支持.基于分析所得的设计原则,对ABC-ADL进行扩展,并且在实现中使用模型转换和模型查询等标准化技术来支持分析和规划.以ECPerf系统中一个性能相关的不良模式自适应分析和规划的过程为例,展示了如何使用扩展后的ADL对分析规划过程进行支持.此外,其中使用2种不同的分析方法,展示了如何使用ADL复用和集成不同的分析和规划方法.
一种图文法制导的软件体系结构开发环境Artemis-GADE	图形化、集成化的软件体系结构开发环境对于推动软件体系结构相关技术的研究和应用具有重要的意义.提出了一种基于图文法的可视化编辑环境生成机制.对于给定的软件体系结构风格的图文法描述,可以自动生成相应的图文法制导的体系结构编辑工具.与常见的基于Meta-Model的开发环境相比,这种图文法制导的开发方式更多地利用了相应软件体系结构风格的内在语义,从而提高了环境的易用性和可靠性.设计并实现了一个原型系统Artemis-GADE(graph grammar-directed architecture development environment),初步验证了上述途径的可行性.
一种基于模型的软件系统监测方法	软件系统在运行过程中的状态和行为是否与其需求规约一致是衡量软件系统服务质量的一个关键指标.提出了一种使用基于模型的软件系统监测技术来保障软件质量的方法,其基本思路是及时发现系统在运行过程中出现的异常,为调整系统、保障软件服务质量提供依据.该方法以包含约束描述信息的监测模型为基础,基于一系列的转换规则,自动、半自动地将监测模型转换成相应的监测代码,并以合适的实现机制部署到被监测系统之上,从而提高软件系统监测的效果.
一种基于UML的实时工作流建模方法研究	实时系统由于其业务对时间要求的特殊性,使得传统工作流技术难以满足其需求.在传统工作流的基础上,针对实时系统提出了实时工作流的概念,并建立了实时工作流元模型.与传统的工作流相比,主要对工作流的时间约束和异常处理进行了考虑.在活动上扩展了启动时间和执行时间,在工作流过程上扩展了执行时间,在并发活动上扩展了并发时间约束等,此外,元模型中还考虑了活动的超时异常以及应用程序和活动之间的执行关系.为了能够利用实时工作流元模型进行实时工作流建模,通过扩展UML定义了一种实时工作流描述语言,并分别从设计要求、定义技术和profile三个方面对实时工作流描述语言进行了阐述,给出了实时工作流的建模规则.最后结合船舶指控系统的具体实例,对建模方法进行了说明.
一种Web系统性能测试框架及其混合建模过程	由于Web系统的复杂性,仅采用性能测试或单一建模方法在多个性能指标度量准确性、预测有效性和测试迭代控制等方面存在局限性.提出一种支持混合性能建模的Web性能测试框架,依据不同的性能指标,采取不同的性能建模方法,导出性能指标的封闭函数及其度量假设条件,执行回归分析和测试.以一个实际Web社区系统为例,针对系统响应时间和伸缩性指标,提出了排队网模型化简方法和伸缩性模型US-γ的混合建模与测试过程.测试结果表明,预测响应时间错误率在4%以内,预测吞吐量饱和点错误率在1%以内,预测拐点下界错误率在5%以内.通过关联系统与Web服务器线程2个伸缩性模型,在构架级识别出一个HTTP处理瓶颈.
实时嵌入式系统的竞态条件及其分析方法研究	竞态条件使得多个任务对共享资源进行操作的先后顺序在不同的执行情况下发生改变,从而可能引起系统异常.为了分析实时嵌入式系统可能出现的竞态条件及其所带来的影响,根据目标系统的执行特征,建立系统的执行序列模型,对相关的竞态条件进行精确描述,并在此基础上提出一种竞态集来存储和分析系统的竞态条件,然后利用获取到的竞态集,构建系统的竞态条件图来预测系统潜在的竞态同步关系.实验分析表明该方法能够有效地分析和预测目标系统各种可能的竞态同步关系及其所带来的不同执行情况和结果.
一种基于P2P-SIP的可管理和可运维VoIP系统架构	基于SIP的VoIP系统由于其客户端/服务器的服务架构,在用户规模增大时会引发其固有的单点失效和性能瓶颈问题.P2P和SIP融合的VoIP系统具有良好的扩展性和容错能力,但是现有系统并不能满足可管理和可运维的要求.从运营商的角度考虑,提出了一种基于P2P-SIP的可管理、可运维的VoIP系统架构AMAP.在AMAP系统中,由少量部署的服务器按照DHT协议组成服务覆盖网络.服务覆盖网络使用扩展的SIP信令来维护,为用户代理的注册和会话建立、系统的管理和运维等服务提供支持,可有效地与现有VoIP系统兼容.AMAP系统借助备份和缓存技术提高容错能力,缓解服务热点问题.设计了分布式元数据收集和分发算法,满足了运维信息收集和管理策略下达的需求,对比分析了系统的维护开销,结果表明与现有基于P2P-SIP的VoIP系统相比,AMAP系统减少约80%的开销.详细分析了AMAP系统的功能组成和所涉及的关键技术,并实现和测试了原型系统.
P2P流媒体系统服务器部署的优化设计	P2P流媒体系统中,内容服务器提供源数据并驱动数据扩散,是系统的重要组成部分,其部署方案会影响整个系统的流量变化.分析了服务器的优化部署问题,从服务器负载均衡、主干网内流量最小和调度代价最小3个优化目标建立系统模型,并给出了各个优化目标的算法实现,包括基于负载均衡的贪心算法和基于0-1规划的分支定界算法.最后,通过仿真实验验证了服务器部署方案对系统的影响,实验结果表明不同的优化目标满足了不同的部署需求.
